,Session_Duration,Daily_Active_Time,Login_Frequency,Level_Progression,In_Game_Currency_Earned,In_Game_Currency_Spent,Achievement_Unlocks,Social_Interactions,Friends_Added,Guild_Participation,Purchase_History,Game_Mode_Preferences,Event_Participation,Item_Usage,Time_of_Purchase,Retention_Rate,Churn_Rate,Referral_Activity,Customization_Preferences,Ad_Engagement,Device_Type,Geographic_Location,Demographic_Age,Demographic_Gender,In_Game_Purchases,Favorite_Items,Discount_Utilization,Promotion_Response,Quest_Completion_Rate,Battle_Participation,Leaderboard_Position,Player_Engagement_Level,Purchase_Likelihood
1370,39.91,2.58,18,4,498,443,7,25,4,1,3,1,4,2,1,10,0.05,3,5,4,3,189,38,0,34.15,2,0,4,0.91,4,92.34,0,1
1371,52.69,2.71,15,13,600,578,0,39,9,2,0,1,4,13,0,9,0.02,3,6,8,1,226,36,1,13.85,2,3,9,0.56,17,9.8,0,0
1372,53.21,2.66,18,1,327,270,1,42,5,2,1,0,4,5,1,20,0.02,1,3,2,1,30,30,1,1.96,1,6,1,0.96,4,19.9,0,0
1373,44.54,1.84,9,8,407,383,7,12,5,4,4,0,2,13,1,7,0.08,0,3,7,0,127,41,0,41.01,1,6,0,0.81,19,9.25,0,1
1374,53.83,1.46,11,4,363,134,7,48,9,1,3,0,1,16,2,3,0.1,0,1,3,0,204,45,1,30.97,3,6,4,0.77,0,60.61,0,1
1375,39.27,1.8,10,10,263,432,8,7,6,2,4,1,1,4,1,13,0.03,1,4,4,0,189,59,0,34.98,3,0,7,0.63,9,8.46,0,1
1376,36.47,2.44,13,10,194,331,5,9,1,2,3,0,1,13,3,9,0.02,1,4,1,0,185,32,0,53.99,1,4,8,0.96,9,80.22,0,1
1377,60.26,1.65,10,5,716,363,6,32,4,4,4,0,2,6,3,8,0.1,2,8,4,1,71,18,1,0.13,0,9,5,0.8,16,52.1,0,1
1378,50.0,1.34,11,12,824,438,9,44,2,4,3,1,2,16,0,24,0.05,2,9,3,3,230,38,0,85.22,3,6,5,0.8,13,84.11,0,1
1379,42.25,1.75,18,9,364,691,7,36,8,1,0,1,4,16,1,9,0.04,3,4,3,0,191,58,1,23.24,0,0,5,0.66,15,58.96,0,0
1380,55.53,1.57,12,10,594,226,7,15,9,3,1,0,3,5,1,1,0.07,2,2,2,0,219,51,1,49.24,3,3,5,0.89,17,16.92,0,0
1381,52.05,1.68,11,3,916,360,7,12,4,0,0,0,3,14,2,25,0.1,3,9,4,2,35,22,1,52.73,0,4,6,0.94,11,46.86,0,1
1382,43.89,1.49,17,14,991,358,1,5,6,2,3,1,1,7,3,10,0.09,1,4,3,3,30,52,1,48.07,2,7,7,0.72,8,75.17,0,1
1383,65.73,1.99,16,9,993,488,9,29,6,4,0,0,1,11,0,21,0.03,3,0,3,2,108,34,0,34.71,3,3,1,0.66,18,39.37,0,0
1384,62.88,2.07,12,3,210,471,3,16,6,2,2,0,0,1,0,24,0.03,1,0,7,2,216,25,0,59.8,0,3,8,0.7,5,83.78,0,1
1385,43.73,2.31,19,7,415,304,8,37,0,0,0,0,1,0,1,10,0.02,3,3,1,3,211,39,1,80.21,2,2,3,0.69,17,91.4,0,1
1386,58.04,1.82,14,1,413,316,0,38,0,2,0,1,1,16,3,27,0.02,2,4,8,3,241,28,0,97.77,3,6,8,0.78,17,24.57,0,1
1387,35.93,2.09,10,10,345,719,3,23,2,0,4,1,2,15,1,21,0.06,2,0,7,1,66,48,0,87.07,3,2,1,0.91,5,48.56,0,1
1388,23.87,1.51,13,13,601,710,0,44,0,1,4,0,4,0,1,9,0.03,0,2,7,3,14,19,1,29.05,3,6,4,0.92,17,9.4,0,1
1389,50.27,1.86,19,10,572,771,1,26,6,3,3,0,1,14,3,3,0.04,0,2,3,1,94,26,1,45.95,1,2,2,0.9,6,60.96,0,1
1390,47.51,1.84,18,4,780,725,7,11,5,3,2,0,1,7,0,6,0.07,3,2,6,0,22,58,0,8.7,2,9,9,0.71,12,62.62,0,0
1391,62.51,1.43,12,14,429,738,5,40,6,1,2,0,2,16,1,14,0.04,4,6,1,2,22,50,0,90.17,2,9,0,0.81,14,69.53,0,1
1392,53.43,1.68,10,1,523,711,2,2,9,2,0,1,1,6,3,4,0.0,0,4,1,2,179,29,1,92.53,3,8,4,0.61,3,22.09,0,1
1393,38.07,2.58,11,13,318,632,2,15,0,3,1,0,2,15,2,6,0.06,1,0,5,3,34,59,0,92.72,2,6,4,0.86,3,60.23,0,1
1394,30.83,1.88,14,5,327,309,0,19,8,3,3,1,1,12,1,23,0.07,2,8,9,2,211,20,0,65.69,2,7,1,0.86,18,13.75,0,1
1395,64.53,1.98,13,8,963,174,7,16,2,3,3,0,2,14,1,5,0.04,1,3,4,1,236,30,1,34.63,3,8,7,0.78,7,43.32,0,1
1396,36.01,1.99,19,5,369,698,5,16,1,0,3,1,1,15,2,12,0.04,2,3,2,2,188,28,1,49.91,2,4,3,0.94,19,58.73,0,1
1397,32.99,2.14,17,12,340,317,0,47,6,4,2,1,3,5,2,1,0.07,0,4,4,1,156,47,1,43.61,1,2,6,0.57,9,2.2,0,0
1398,56.01,2.17,17,5,856,524,3,37,7,4,4,0,1,1,3,17,0.02,3,7,2,2,14,27,1,45.83,3,2,6,0.57,14,30.71,0,1
1399,32.47,2.52,8,8,383,507,7,19,9,2,3,1,1,7,3,7,0.0,0,0,4,3,3,30,1,95.11,1,8,2,0.87,3,96.17,0,1
1400,36.6,2.22,11,6,301,722,2,43,9,1,2,0,1,16,3,26,0.09,0,3,7,3,91,34,0,89.73,2,9,9,0.71,8,98.21,1,1
1401,52.51,2.08,16,3,862,731,0,18,8,3,3,1,4,9,0,17,0.07,1,1,6,0,183,35,1,88.73,1,4,6,0.67,16,47.59,0,1
1402,51.06,1.76,18,8,749,277,4,23,4,0,0,1,4,15,0,26,0.0,4,3,8,2,218,23,0,67.34,2,3,1,0.77,18,62.05,0,1
1403,42.86,1.75,9,10,810,677,2,33,2,0,3,1,4,8,2,9,0.09,2,9,9,1,83,28,0,79.44,0,2,5,0.67,18,34.52,0,1
1404,38.35,1.88,15,14,569,84,8,38,0,1,4,1,4,14,0,6,0.03,2,5,3,3,96,28,1,2.58,3,4,7,0.55,0,68.63,0,1
1405,43.66,1.17,11,9,586,796,1,18,1,4,2,0,4,18,0,11,0.02,0,1,0,2,185,41,0,34.28,1,0,7,0.68,16,96.98,0,0
1406,35.03,1.74,10,4,880,135,6,40,8,0,1,0,2,13,3,21,0.04,1,2,5,0,42,29,1,81.26,1,8,2,0.82,14,47.54,0,1
1407,39.8,2.98,9,4,583,584,7,42,5,2,4,0,1,13,0,13,0.07,1,3,2,1,106,19,0,0.34,1,6,6,0.75,4,75.99,0,1
1408,53.95,2.15,9,9,127,614,7,16,1,1,1,0,4,1,0,29,0.07,2,0,4,2,62,45,0,33.07,3,2,5,0.87,2,68.1,0,0
1409,49.76,1.83,13,11,583,457,5,33,0,4,3,0,4,17,1,6,0.06,2,9,9,1,26,28,1,69.59,3,9,2,0.86,11,80.97,0,1
1410,50.56,2.48,7,3,307,364,1,42,2,3,1,0,2,12,3,10,0.04,3,0,1,2,89,29,1,98.61,0,5,0,0.79,1,63.12,0,1
1411,45.65,1.78,15,8,658,494,5,1,3,1,1,0,1,11,2,3,0.06,2,0,9,3,74,21,1,66.83,0,2,2,0.82,0,15.02,0,1
1412,47.19,2.32,18,7,898,70,1,39,8,2,3,1,0,7,1,17,0.02,1,1,4,2,213,36,1,79.04,0,3,0,0.69,12,23.98,0,1
1413,46.21,1.79,15,9,843,263,3,11,9,2,1,1,0,9,0,24,0.04,4,0,1,1,117,45,0,61.88,0,5,9,0.65,17,41.18,0,1
1414,53.37,2.92,18,8,190,708,3,46,5,2,1,1,3,5,1,15,0.05,1,8,8,2,153,21,0,91.63,0,9,4,0.81,16,15.7,0,1
1415,31.5,2.16,16,14,479,379,2,26,5,3,3,0,1,19,0,3,0.09,4,3,7,3,126,24,1,59.98,2,9,2,0.75,14,35.27,0,1
1416,51.35,2.59,11,13,884,407,6,27,8,0,4,1,3,4,3,16,0.05,0,7,3,0,29,35,0,89.82,2,3,5,0.7,15,52.23,0,1
1417,31.64,1.82,11,7,244,707,3,36,3,1,0,0,3,10,2,2,0.05,3,4,5,2,241,54,0,31.61,0,3,3,0.5,5,54.7,0,0
1418,30.52,2.71,16,9,334,258,6,31,3,0,1,0,3,13,3,17,0.05,1,6,9,1,131,49,1,89.94,3,0,3,0.57,8,68.86,0,1
1419,27.18,1.38,15,7,286,105,4,25,2,3,3,1,1,13,3,19,0.08,2,2,1,0,201,46,0,3.36,0,2,6,0.96,9,87.77,0,1
1420,41.93,2.15,15,6,873,159,0,42,0,1,0,1,3,14,3,6,0.03,3,5,4,1,140,34,0,82.97,2,7,2,0.83,3,91.7,0,1
1421,58.03,1.65,10,5,639,90,6,48,9,2,1,1,4,3,0,18,0.08,1,7,3,3,113,41,1,79.14,1,4,3,0.79,19,64.33,0,1
1422,53.35,2.55,9,9,251,402,0,46,9,3,2,0,3,4,2,3,0.1,1,2,3,1,121,30,1,16.13,0,8,6,0.76,2,73.09,0,0
1423,53.51,2.06,20,5,376,646,7,36,1,0,1,0,2,10,1,13,0.05,0,2,8,1,175,28,0,45.7,0,1,8,0.54,9,88.21,0,0
1424,41.87,2.24,10,7,972,127,8,38,4,4,2,0,1,10,1,9,0.0,4,3,7,2,78,50,0,86.59,2,3,7,0.58,12,67.24,0,1
1425,46.03,2.07,12,10,324,432,0,9,1,1,0,0,0,2,3,17,0.06,3,0,8,3,101,32,1,6.08,0,9,0,0.58,14,7.56,0,0
1426,44.48,1.49,8,5,467,465,4,6,7,2,3,0,4,18,2,15,0.09,2,5,7,1,83,31,0,99.31,2,2,3,0.58,5,28.46,0,1
1427,38.09,2.25,10,8,464,594,2,44,4,2,4,1,3,9,1,19,0.04,2,1,6,2,84,58,1,59.18,0,5,0,0.73,18,73.99,0,1
1428,25.11,2.05,13,11,303,779,6,6,3,2,3,1,4,9,3,18,0.06,3,5,2,0,112,54,1,82.63,3,0,8,0.9,6,68.77,0,1
1429,28.24,1.8,7,6,650,647,1,7,5,1,3,1,4,2,2,12,0.04,0,9,1,0,42,25,1,88.12,2,6,8,0.78,5,17.64,0,1
1430,24.73,2.22,11,12,871,56,1,39,0,4,3,1,4,11,3,13,0.01,2,2,7,2,162,22,0,59.9,0,9,9,0.92,5,54.11,0,1
1431,51.78,1.22,19,10,434,730,9,43,0,1,0,0,0,14,3,24,0.09,4,2,4,2,175,45,0,7.05,3,6,7,0.59,3,96.32,0,0
1432,55.11,1.9,10,6,306,256,3,3,8,2,4,0,2,19,1,11,0.02,0,5,4,1,189,19,1,90.46,3,4,1,0.96,19,98.09,0,1
1433,44.91,2.32,11,2,179,445,5,3,3,4,2,0,0,6,1,17,0.02,1,9,4,0,142,58,0,70.36,1,3,4,0.68,18,68.78,0,1
1434,39.77,2.06,9,14,791,80,9,37,1,1,1,1,3,5,3,24,0.01,2,2,7,3,113,40,0,38.64,1,0,9,0.8,16,35.41,0,0
1435,51.42,2.05,19,2,516,277,9,30,4,1,4,0,1,18,0,22,0.1,0,0,8,3,23,57,0,33.01,1,1,4,0.77,9,88.26,0,1
1436,45.88,2.44,7,9,804,610,3,34,5,4,1,0,3,6,1,13,0.09,2,6,2,2,164,29,0,28.6,3,6,5,0.98,1,37.49,0,0
1437,59.06,2.34,13,13,663,381,5,28,4,1,4,0,0,18,3,24,0.09,1,2,4,3,225,40,1,62.38,0,0,6,0.97,19,93.77,1,1
1438,63.38,1.06,17,1,841,67,0,6,9,0,3,0,4,19,3,22,0.04,3,9,8,0,21,30,1,64.17,0,7,4,0.98,0,27.45,0,1
1439,43.29,2.13,17,6,606,643,3,8,0,2,0,0,0,13,2,24,0.05,3,2,6,0,205,39,0,13.07,1,8,3,0.8,13,26.43,1,0
1440,45.45,1.57,19,4,779,131,3,45,5,2,4,1,0,9,2,20,0.03,2,8,0,2,92,21,0,94.41,3,7,0,0.54,14,11.83,0,1
1441,32.43,1.99,14,7,720,145,8,12,0,4,1,0,0,4,3,14,0.1,2,1,1,3,57,31,0,6.31,1,5,7,0.62,16,8.7,0,0
1442,45.52,1.7,17,8,650,635,4,7,7,0,3,0,4,18,2,5,0.08,0,3,4,2,1,54,1,41.07,0,7,8,0.66,4,29.23,0,1
1443,48.35,2.79,13,12,855,196,7,36,2,0,2,1,1,2,1,7,0.07,0,0,4,1,153,38,0,36.3,1,0,7,0.76,5,68.49,0,0
1444,45.1,2.02,10,8,234,232,1,2,9,3,1,1,0,11,1,24,0.05,3,4,7,2,136,29,0,63.07,2,1,4,0.9,15,4.91,0,1
1445,45.89,1.86,19,5,398,245,3,34,8,3,4,0,1,5,3,1,0.01,0,1,3,0,33,54,0,19.69,2,2,1,0.88,0,1.46,0,1
1446,58.63,1.93,10,9,410,500,9,0,3,1,1,0,1,6,3,19,0.06,3,3,7,2,201,28,1,48.22,3,8,7,0.58,18,83.47,0,0
1447,39.01,1.49,12,8,586,261,9,36,9,3,1,1,3,3,2,13,0.08,0,5,2,2,16,29,1,64.75,3,2,9,0.81,12,10.36,0,1
1448,36.12,3.43,19,6,845,270,8,38,5,1,4,0,4,2,1,6,0.1,1,5,5,2,12,55,0,0.0,2,4,1,0.94,12,5.03,0,1
1449,44.3,2.01,14,6,372,79,6,49,8,0,0,1,1,15,0,27,0.06,0,6,6,1,167,50,1,94.74,1,7,1,0.57,1,48.34,1,1
1450,50.03,1.38,16,5,707,131,4,18,4,3,4,0,1,3,2,19,0.02,4,0,8,2,144,57,1,21.48,1,5,7,0.58,3,1.45,0,1
1451,54.32,1.91,15,10,942,313,9,2,6,1,1,0,3,2,0,26,0.06,3,6,4,3,217,42,0,93.54,3,8,0,0.57,4,87.55,0,1
1452,43.86,1.7,8,7,554,597,6,38,2,2,2,0,3,13,3,17,0.07,0,3,1,1,130,50,1,66.87,2,3,1,0.89,1,82.87,0,1
1453,41.19,2.78,10,14,279,720,8,14,8,4,3,0,0,3,2,24,0.02,4,6,5,3,120,25,1,58.0,0,6,5,0.95,7,3.86,0,1
1454,55.87,2.63,12,1,816,622,4,29,5,4,0,0,2,11,2,1,0.04,1,7,6,3,5,45,0,28.51,1,0,8,0.69,5,81.65,0,0
1455,37.68,1.63,20,3,656,393,7,28,4,4,4,0,4,6,0,14,0.06,2,7,8,1,226,49,1,16.11,1,5,3,0.97,16,67.92,0,1
1456,31.39,2.57,19,9,621,103,8,36,5,0,4,0,1,10,1,28,0.07,2,4,8,2,198,52,0,34.42,1,3,0,0.79,0,29.6,1,1
1457,64.15,1.59,13,6,828,268,9,8,7,0,2,0,3,9,1,17,0.01,4,9,0,3,153,56,1,59.08,3,6,7,0.96,0,46.35,0,1
1458,37.86,2.01,10,1,829,641,9,40,2,0,4,0,4,6,2,15,0.04,4,6,4,0,81,23,1,45.61,1,9,0,0.87,16,86.66,0,1
1459,56.59,2.84,15,1,436,252,0,49,1,3,4,1,3,9,2,6,0.1,0,9,1,2,146,48,1,40.31,3,7,5,0.65,9,49.37,0,1
1460,40.31,2.4,17,14,453,688,0,44,1,3,0,1,2,14,1,27,0.01,4,7,0,3,175,24,0,83.27,2,4,0,0.81,3,70.25,1,1
1461,57.77,1.45,9,9,850,653,4,37,8,2,1,1,1,4,0,24,0.04,4,3,6,1,157,28,1,10.45,3,5,3,0.76,13,35.16,0,0
1462,31.73,2.56,14,14,237,367,4,11,0,3,3,0,3,1,0,21,0.05,3,0,2,0,19,30,0,8.22,3,8,4,0.67,4,99.93,1,1
1463,42.99,2.35,18,14,992,528,8,33,5,4,1,1,3,1,0,27,0.0,3,5,5,3,117,43,0,88.62,2,8,2,0.63,19,64.7,1,1
1464,48.38,1.45,9,9,336,441,0,21,7,4,4,1,2,8,2,5,0.05,3,1,5,2,200,48,1,3.0,2,3,7,0.77,13,17.54,0,1
1465,60.13,1.7,20,6,298,132,9,23,2,4,4,1,0,17,2,25,0.09,4,9,2,0,63,41,1,98.36,1,8,4,0.52,8,72.12,0,1
1466,54.71,3.08,7,5,944,659,7,9,5,3,3,0,4,15,2,29,0.04,0,7,2,0,47,36,0,17.99,1,4,1,0.55,6,19.78,0,1
1467,52.82,2.43,20,13,390,558,8,15,1,1,0,1,3,7,0,10,0.08,1,8,5,3,210,22,1,69.29,3,3,1,0.94,11,73.97,0,1
1468,53.1,2.33,14,5,466,378,9,9,3,2,3,1,0,0,1,2,0.1,2,5,0,3,167,59,0,34.33,1,8,9,0.7,9,39.1,0,1
1469,56.61,2.06,16,6,532,797,8,30,1,3,3,1,4,14,0,23,0.02,3,3,7,0,13,46,0,17.19,2,4,5,0.99,16,41.76,1,1
1470,39.45,2.53,8,2,142,586,9,47,4,1,3,0,2,12,3,29,0.01,3,0,7,3,64,22,1,0.43,2,2,4,0.57,4,70.44,0,1
1471,59.58,2.01,8,6,289,348,8,26,5,2,4,1,0,10,0,4,0.06,4,9,6,1,67,30,0,66.53,0,8,9,0.7,10,67.89,0,1
1472,32.7,1.79,7,12,678,86,0,24,3,4,0,1,0,6,3,27,0.0,3,6,5,3,105,58,0,65.05,3,8,6,0.93,2,6.79,0,1
1473,38.15,3.17,16,12,124,294,9,3,4,1,0,0,2,6,2,14,0.1,4,4,7,1,236,19,1,61.23,1,2,9,0.93,4,62.15,0,1
1474,67.76,1.59,20,9,614,144,3,8,7,1,3,0,3,19,2,18,0.07,1,2,8,2,53,18,1,24.14,2,8,1,0.6,9,27.49,0,1
1475,66.11,1.31,13,9,691,98,7,48,7,1,1,0,2,6,3,2,0.02,0,1,2,3,209,19,1,18.57,3,2,7,0.7,2,77.22,0,0
1476,51.15,1.35,15,9,850,776,5,16,8,0,4,1,3,9,1,5,0.03,3,6,2,1,191,29,1,41.29,3,4,3,0.8,6,22.08,0,1
1477,53.11,2.64,7,2,619,182,3,33,6,4,2,0,1,16,1,4,0.0,0,8,0,1,160,26,1,22.87,1,2,4,0.97,17,26.73,0,0
1478,23.46,1.16,15,5,403,716,2,23,9,3,3,0,0,17,3,22,0.03,3,3,8,1,107,49,1,46.94,3,7,1,0.68,4,13.0,0,1
1479,44.79,2.5,18,3,997,274,2,8,3,3,3,1,2,8,1,3,0.1,1,5,2,2,36,26,0,8.41,1,3,1,0.51,6,90.28,0,1
1480,34.94,1.52,13,9,141,754,2,3,1,0,3,1,0,1,3,15,0.03,1,7,5,2,146,21,1,11.08,2,0,5,0.59,12,71.15,0,1
1481,48.01,2.53,15,3,134,432,7,34,1,3,1,0,0,19,2,10,0.03,4,3,5,1,198,39,0,15.91,0,0,1,0.57,15,73.91,0,0
1482,55.22,2.19,8,11,522,154,3,26,3,1,2,1,4,9,2,2,0.01,1,1,1,1,112,30,0,98.69,0,8,1,0.72,14,87.62,0,1
1483,43.52,2.35,8,1,252,130,4,47,9,4,2,1,1,5,3,19,0.09,1,9,5,0,0,51,1,70.36,3,2,1,0.68,7,59.8,0,1
1484,58.64,2.1,11,14,281,80,6,39,1,2,1,1,1,10,3,11,0.08,2,9,0,0,64,36,0,6.48,0,0,6,0.75,6,60.27,0,0
1485,54.29,2.26,7,4,766,450,7,14,7,3,4,0,3,6,1,24,0.03,0,4,8,1,196,40,0,67.24,0,4,7,0.86,1,22.56,0,1
1486,26.94,2.02,8,2,519,427,5,25,1,0,4,0,1,17,1,28,0.04,4,5,4,2,196,20,1,10.24,0,2,8,0.97,8,29.34,0,1
1487,47.37,2.33,11,13,253,62,7,16,0,2,4,1,3,6,2,28,0.04,3,7,8,1,82,54,1,20.68,2,3,5,0.81,11,63.83,1,1
1488,42.42,1.85,7,1,648,524,4,34,4,0,1,1,0,2,2,21,0.08,4,8,6,1,26,19,0,35.55,0,0,7,0.81,6,16.87,0,0
1489,26.78,1.92,14,11,145,246,8,11,0,1,0,0,1,5,0,5,0.05,4,6,9,3,207,33,0,52.69,0,3,5,0.89,1,92.79,0,1
1490,40.83,2.16,11,5,659,637,2,48,8,3,1,1,1,11,3,29,0.08,3,2,9,0,56,40,1,37.71,2,4,9,0.93,1,5.45,0,0
1491,30.1,2.36,10,10,479,461,5,9,0,4,2,1,2,15,2,12,0.04,1,6,3,1,210,38,1,10.64,3,7,9,0.52,9,2.79,0,0
1492,38.27,1.4,19,3,390,189,7,23,9,0,4,1,2,15,0,6,0.03,2,6,9,2,55,56,0,89.33,1,4,9,0.83,15,4.7,0,1
1493,43.91,2.51,16,7,202,98,6,42,6,2,1,1,1,4,2,11,0.01,2,1,5,0,129,21,0,22.91,3,1,8,0.59,17,4.32,0,0
1494,44.09,2.65,17,11,950,502,9,9,9,2,2,0,0,2,0,11,0.09,1,4,1,2,125,45,0,90.66,3,3,9,0.58,14,93.95,0,1
1495,22.78,2.12,16,6,981,739,2,13,1,1,3,0,4,1,3,7,0.07,1,0,7,2,185,40,1,96.24,1,5,0,0.86,15,34.43,0,1
1496,47.41,1.62,18,3,513,274,8,24,5,0,0,1,0,2,0,9,0.03,0,2,9,3,54,23,0,11.06,2,4,7,0.95,11,14.66,0,0
1497,38.11,2.4,20,1,322,287,9,19,8,0,4,1,0,0,0,7,0.0,3,7,0,2,147,29,0,55.4,0,1,1,0.86,9,81.35,0,1
1498,48.23,1.91,19,2,548,212,9,37,8,2,2,0,0,3,0,28,0.04,3,0,8,3,203,24,1,63.47,3,6,6,0.7,15,65.34,0,1
1499,42.33,1.71,16,9,400,407,0,34,4,0,3,1,1,8,1,8,0.0,0,7,0,3,110,56,1,68.84,2,4,0,0.51,2,78.48,0,1
1500,21.89,2.41,19,8,370,121,2,37,4,1,4,0,1,0,3,20,0.1,2,3,1,3,139,28,1,31.41,3,3,4,0.62,11,17.5,0,1
1501,44.32,2.6,18,7,687,700,1,25,9,1,2,1,0,1,3,2,0.06,1,0,0,0,117,30,1,19.91,2,6,4,0.97,5,50.16,0,0
1502,51.8,2.86,13,11,155,781,6,13,5,3,1,1,3,5,3,5,0.0,4,3,3,1,236,44,1,31.12,0,2,8,0.88,7,73.15,0,0
1503,39.05,2.01,18,11,564,368,6,19,0,1,1,0,1,15,0,9,0.07,4,3,3,3,54,48,1,85.05,2,9,3,0.78,17,61.39,0,1
1504,46.75,2.8,11,4,474,563,1,14,1,0,1,0,0,14,3,17,0.02,2,4,7,1,21,25,1,41.92,2,5,4,0.58,4,32.34,0,0
1505,55.33,2.18,16,10,455,368,9,29,6,1,1,0,4,10,2,21,0.07,3,9,7,3,108,37,1,86.7,0,3,7,0.69,2,93.89,1,1
1506,46.93,2.65,18,3,268,142,0,38,0,3,1,1,2,15,0,1,0.07,0,9,6,1,167,34,0,62.93,3,0,9,0.62,0,27.15,0,1
1507,27.98,0.73,11,12,315,672,4,23,3,3,2,1,1,1,3,25,0.09,1,5,1,0,137,44,0,85.39,2,1,2,0.5,8,14.53,0,1
1508,34.83,2.28,9,4,551,258,3,15,1,3,1,0,4,7,3,1,0.08,2,7,4,3,230,58,0,21.11,1,0,0,0.54,7,10.7,0,0
1509,50.13,2.38,14,4,215,407,4,17,5,2,2,1,4,9,1,13,0.03,0,8,5,2,86,57,1,80.6,1,3,3,0.64,4,76.05,0,1
1510,44.73,2.06,18,2,322,793,9,30,4,1,0,0,0,1,0,12,0.03,4,5,3,3,68,32,1,53.69,0,3,8,0.53,7,92.83,0,1
1511,31.52,3.13,7,11,268,737,2,8,4,1,4,0,4,6,2,11,0.09,1,3,1,2,111,46,1,48.98,1,4,8,0.72,19,49.4,0,1
1512,47.1,2.02,18,8,100,723,7,0,5,0,2,0,2,0,3,8,0.08,0,9,6,2,212,40,1,9.08,3,3,2,0.5,13,18.77,0,0
1513,46.58,2.71,9,5,377,335,0,6,1,1,4,0,4,9,1,3,0.06,1,4,5,3,114,32,0,42.52,1,8,6,0.59,8,21.3,0,1
1514,38.12,2.03,17,5,746,543,7,0,4,0,0,1,4,12,3,11,0.0,4,2,0,3,158,38,0,82.16,3,5,4,0.66,9,53.05,0,1
1515,27.84,2.11,13,7,947,451,1,8,1,3,2,0,1,17,1,14,0.05,4,7,7,3,141,49,0,66.4,2,4,2,0.98,17,57.74,0,1
1516,37.75,2.11,19,14,119,467,5,12,6,3,1,1,2,18,0,17,0.06,2,6,9,0,139,19,1,20.92,3,1,6,0.89,14,56.02,0,0
1517,37.81,2.32,7,4,411,108,2,11,8,2,2,0,2,5,1,2,0.09,3,5,5,2,83,50,1,7.15,1,8,4,0.6,10,88.0,0,0
1518,46.39,2.0,20,5,924,760,4,25,5,3,4,1,2,0,3,21,0.06,3,9,4,0,12,52,1,42.04,2,1,8,0.67,17,12.05,0,1
1519,63.66,1.6,13,9,334,263,0,35,8,1,0,0,0,9,2,7,0.02,0,0,7,2,86,58,1,27.74,2,4,0,0.64,15,93.84,0,0
1520,36.0,1.87,20,9,637,774,4,5,1,3,3,1,1,15,3,27,0.05,1,9,5,3,149,46,0,6.33,0,7,4,0.59,16,85.06,0,1
1521,31.21,2.22,15,12,551,157,1,7,0,0,1,1,4,0,1,3,0.06,0,8,9,1,28,57,0,58.55,2,5,0,0.63,2,78.0,0,1
1522,45.1,1.87,15,4,552,361,1,26,6,0,0,0,3,14,3,23,0.02,2,7,5,2,216,39,0,43.51,1,3,4,0.94,14,42.08,0,0
1523,37.72,2.03,20,14,782,148,8,46,7,0,0,1,4,5,0,15,0.08,4,7,2,3,118,20,1,19.65,1,4,8,0.95,9,81.69,0,0
1524,39.21,2.43,14,5,552,296,7,20,0,2,3,1,1,9,0,20,0.09,4,0,7,1,80,25,0,65.83,2,1,3,0.73,7,62.01,0,1
1525,37.89,1.82,7,3,215,569,5,35,9,2,4,0,4,1,1,15,0.1,4,2,9,2,77,22,0,35.6,2,3,7,0.82,0,29.8,0,1
1526,33.69,1.85,9,4,637,697,2,8,9,2,1,1,4,7,3,14,0.0,1,2,5,2,168,53,1,80.01,0,0,5,0.85,16,73.25,0,1
1527,39.96,2.04,9,6,484,738,1,28,9,2,0,0,3,7,3,9,0.04,3,8,6,3,21,22,1,5.12,2,8,1,0.66,14,58.69,0,0
1528,42.65,2.1,8,8,342,98,7,34,1,1,2,1,0,12,3,15,0.02,1,2,2,0,220,22,0,96.6,2,3,0,0.65,5,5.83,0,1
1529,64.28,2.96,19,11,956,138,2,47,6,1,0,0,4,15,3,30,0.01,4,8,9,3,127,25,1,46.89,3,8,3,0.6,17,59.23,1,0
1530,44.85,1.45,16,14,181,213,5,44,8,0,2,0,1,19,2,14,0.02,4,3,2,2,107,39,1,27.71,2,5,7,0.56,13,23.66,0,0
1531,71.22,2.85,9,10,913,471,8,18,3,0,2,0,3,13,2,4,0.07,3,7,3,1,139,45,1,43.65,1,3,7,0.87,10,26.32,0,0
1532,35.6,1.92,14,9,483,305,1,28,9,4,0,0,0,11,0,30,0.07,4,4,8,3,121,59,0,87.66,3,8,7,0.61,12,23.19,0,1
1533,45.46,3.12,19,1,166,96,4,32,0,0,3,0,1,4,1,6,0.03,2,3,6,0,11,49,0,85.49,1,3,9,0.74,3,52.66,0,1
1534,48.84,1.78,11,7,142,533,9,6,7,3,2,0,4,14,2,15,0.1,0,4,3,0,4,36,1,65.03,3,5,2,0.75,4,0.56,0,1
1535,60.6,1.21,10,14,296,757,0,30,4,4,2,0,0,19,0,19,0.09,2,5,1,1,42,32,0,44.64,2,1,7,0.6,4,23.94,0,0
1536,38.44,1.99,17,4,264,275,2,42,4,2,2,1,0,9,1,6,0.02,3,6,5,3,220,38,0,1.0,2,2,8,0.77,11,14.04,0,0
1537,54.46,2.69,19,1,594,784,3,14,8,1,3,1,0,0,3,5,0.01,3,8,7,3,5,51,1,23.09,3,0,1,0.66,2,3.84,0,1
1538,29.3,1.49,19,8,437,139,0,48,2,0,1,0,0,13,0,23,0.04,0,2,9,0,145,22,1,95.37,1,3,6,0.91,5,6.23,0,1
