,Daily_Active_Time,In_Game_Currency_Earned,Purchase_History,Time_of_Purchase,Churn_Rate,In_Game_Purchases,Discount_Utilization,Quest_Completion_Rate
2702,1.71,229,3,0,0.01,89.95,6,0.86
5733,2.027571857049305,468,0,0,0.09454960912568479,27.282693961471228,3,0.7201371011475981
331,1.79,198,4,3,0.03,4.23,7,0.92
4304,1.62,485,1,3,0.08,63.53,9,0.98
5054,2.0168516092801,106,1,1,0.039610187519978884,16.643764231363182,2,0.7694152812799684
4085,2.74,312,1,1,0.03,9.98,2,0.92
2459,1.9,475,0,1,0.07,97.29,8,0.81
1774,1.52,414,3,3,0.08,66.84,1,0.92
5080,2.68091864663975,576,1,0,0.07,17.46513189860419,4,0.8137188705137333
4900,2.37,737,1,3,0.04,84.9,4,0.76
4323,2.26,404,4,0,0.03,98.41,7,0.77
6422,1.5400543681574321,113,0,0,0.02220707580728353,46.29825545087176,4,0.8276022383008362
2686,2.29,869,2,3,0.04,71.9,7,0.69
6411,1.23556348393516,670,1,1,0.08114122668759616,45.79014264950282,6,0.7265763199372115
5660,1.6052105865269406,879,0,0,0.05564914956752918,40.37954618346778,6,0.623491114338001
4949,1.54,131,4,2,0.03,99.64,6,0.7
4769,1.78,345,4,3,0.09,46.88,1,0.65
2897,2.5,378,3,3,0.08,52.7,4,0.6
6333,2.6778464850270907,948,2,1,0.01405117165763653,38.332146175196456,6,0.7348045595377558
1710,2.67,595,1,1,0.08,28.46,1,0.64
5365,1.3864887168065119,710,1,3,0.06331865705620716,41.487424329473306,2,0.866615299696725
5325,2.4786942908209815,410,2,0,0.04157274411016505,33.298961325752124,0,0.8347182323304951
2478,2.26,453,0,0,0.06,17.47,6,0.67
5155,2.509481603974252,250,1,1,0.0991191653037881,15.601499182272855,8,0.7732125204431786
5241,2.3625554849480173,982,1,1,0.09345443275339306,39.36862617979358,3,0.8183682571108845
1366,2.3,566,1,1,0.02,49.75,6,0.98
173,1.2,241,3,3,0.09,19.21,2,0.59
858,1.94,371,0,2,0.01,13.77,8,0.7
5123,1.4348067764081398,329,0,2,0.059259661179593005,47.93420630508106,4,0.9340827153612496
6816,1.6995330384570062,165,0,0,0.038114418399229646,46.05571963784187,6,0.5973730207907557
3524,1.72,831,2,2,0.05,0.81,5,0.93
3321,2.31,577,4,1,0.08,87.11,3,0.57
3964,1.17,370,0,2,0.02,22.22,9,0.58
6079,1.2414918375817177,407,0,0,0.04955192781409673,15.546890423185763,5,0.9314180270697138
4359,1.71,733,2,0,0.03,98.93,5,0.67
4310,2.42,755,0,0,0.04,21.23,2,0.92
1952,2.25,638,1,3,0.1,15.65,9,0.65
3311,2.17,612,0,2,0.0,67.38,1,0.78
2492,2.51,151,2,1,0.09,95.49,9,0.82
4161,1.75,684,1,0,0.08,85.4,5,0.93
4316,2.24,333,0,2,0.06,7.63,8,0.86
2036,1.75,347,3,0,0.04,14.55,6,0.9
5465,2.0520470869623764,480,0,2,0.04643921255973596,18.449143723143887,8,0.7804156690785478
6911,1.5936343146002216,919,0,1,0.0804243790266519,34.37315116378109,8,0.5874537258400887
5112,2.7142639018296126,613,1,1,0.014958765339123005,17.056043940681178,7,0.8420494815930524
3403,2.28,364,0,1,0.09,4.08,1,0.63
18,2.4,440,3,1,0.04,77.01,1,0.7
3691,2.44,509,2,3,0.0,67.53,1,1.0
5259,2.0276531099613178,704,1,2,0.01087143539458451,23.08715287115086,2,0.7929163158085101
0,1.52,766,4,3,0.05,48.18,6,0.58
3628,1.89,487,3,3,0.06,1.04,2,0.75
5520,1.9755806124190554,427,0,1,0.0901691094672441,8.799639629414983,0,0.8356031538516533
2174,3.02,887,0,1,0.06,37.78,9,0.68
1356,2.3,261,3,0,0.09,3.91,4,0.79
5185,2.064944748222609,556,1,1,0.06855564234931685,23.200456541798196,1,0.7792778211746585
6488,2.0436406263588314,398,0,0,0.04,11.103023531938767,8,0.8202667433037941
5613,1.8795466261242586,162,1,1,0.05894169033206742,30.83714478644754,0,0.7190604935792191
2826,3.06,702,3,1,0.09,63.32,8,0.87
4194,2.09,476,4,0,0.05,54.84,1,0.88
396,1.79,901,4,0,0.03,18.89,1,0.53
6013,2.3319204456473264,468,0,0,0.05972565062181051,35.14737429945177,3,0.7675308555962945
3112,1.87,617,1,2,0.03,74.25,5,0.9
182,2.07,687,4,3,0.04,0.58,4,0.95
5445,2.438961756670305,251,1,1,0.038620219583788126,30.725519856997757,2,0.8672404391675762
5515,1.7939590787524584,766,0,1,0.055626933107430686,43.80876751217465,6,0.8384558645205915
1812,1.56,840,1,3,0.08,56.76,8,0.64
4489,1.95,827,3,0,0.03,9.54,4,0.94
5697,1.9635681968663594,732,2,1,0.005601673849138973,35.18111625759883,5,0.6328217600388066
5059,2.0898919430642406,488,0,0,0.07825436298866346,4.4235667619719745,0,0.6886201281209232
816,2.0,960,3,2,0.06,90.9,4,0.66
1572,1.43,860,4,3,0.09,11.67,0,0.94
4830,1.79,197,4,3,0.08,76.39,1,0.84
1800,2.51,156,2,1,0.03,88.16,5,0.59
2280,1.41,197,0,3,0.02,35.22,6,0.85
2429,2.21,385,2,0,0.1,45.05,7,0.73
5517,1.700072442837298,549,1,1,0.03516021171766474,35.313435506953795,6,0.810640846870659
4661,1.71,879,3,0,0.01,72.59,8,0.53
5271,1.7279486621862896,684,0,1,0.003974331093144826,22.959805308463885,8,0.6856406353040276
4270,1.12,510,4,3,0.06,10.2,1,0.66
6018,2.3507295348158768,465,1,1,0.08230673577869582,38.37233370004666,4,0.7807792743236938
4845,2.19,802,0,0,0.03,3.98,2,0.95
4630,1.91,909,0,3,0.05,13.79,3,0.65
1830,1.06,143,1,2,0.05,80.79,9,0.84
601,2.16,363,0,0,0.08,10.98,6,0.79
6204,1.5271226584296436,894,0,1,0.09848917719738441,36.23287297200679,5,0.6274819619956407
4879,2.67,228,1,2,0.06,15.61,1,0.66
5002,2.2470300913567822,304,0,0,0.028561693981514764,24.681183570676595,5,0.5581276867282842
554,3.56,396,4,0,0.09,37.88,3,0.98
1159,1.47,706,0,1,0.0,68.33,9,0.91
1213,2.78,746,0,0,0.08,46.01,1,0.88
880,2.86,560,0,0,0.07,42.28,3,0.83
1325,2.14,427,0,3,0.09,46.72,8,0.9
4271,1.87,280,0,3,0.04,90.52,4,0.95
997,2.03,608,0,2,0.04,93.84,5,0.83
700,1.79,417,0,1,0.06,74.73,6,0.67
2700,2.23,329,1,2,0.08,76.98,1,0.53
4996,1.65,779,3,2,0.08,69.72,9,0.91
1847,2.06,347,1,2,0.08,21.48,0,0.89
5119,1.911664530246404,406,0,0,0.05515883189302839,39.71757195696571,0,0.5496823362139432
2796,2.25,519,1,1,0.05,56.44,7,0.66
1455,1.63,656,4,0,0.06,16.11,5,0.97
5837,1.4384129517266817,604,0,2,0.07607935241366592,15.649975007898014,3,0.7751808915855964
4851,1.85,180,2,0,0.03,78.42,9,0.51
4024,2.42,406,3,3,0.0,60.52,3,0.7
866,1.67,259,0,3,0.07,14.4,6,0.58
5330,2.16140188565463,269,1,2,0.04518691552924717,42.52941585539687,1,0.8244626130570953
1644,1.38,890,1,3,0.03,49.2,5,0.63
2140,1.92,589,4,1,0.1,63.7,5,0.6
4714,2.4,420,3,3,0.07,80.78,5,0.57
3520,2.18,821,0,2,0.01,19.79,3,0.76
4376,2.3,599,4,3,0.06,37.86,9,0.65
5629,1.8499923507360077,517,1,1,0.04117602063152985,45.08169538417369,6,0.6884688783998134
1490,2.16,659,1,3,0.08,37.71,4,0.93
5405,2.052373105976026,820,2,2,0.05276684070205476,45.48166738503428,5,0.6612642301712334
4157,2.12,312,3,3,0.06,53.45,6,0.57
729,1.86,466,2,2,0.09,13.47,7,0.95
4623,2.34,602,1,1,0.05,93.1,6,0.98
779,1.79,469,4,2,0.01,69.54,9,0.5
2620,1.84,810,0,3,0.1,69.73,4,0.92
1936,1.9,797,0,1,0.09,94.64,5,0.57
3793,2.47,335,1,1,0.09,48.07,5,0.81
6503,1.7646644038148396,866,1,0,0.03274758113911898,3.8698981716677885,6,0.8763897471788672
6012,1.3466811683789233,420,0,0,0.07312228092895189,22.899101146506275,5,0.9016594158105384
3333,2.24,650,0,2,0.03,80.87,9,0.54
1110,1.26,912,0,0,0.05,58.48,0,0.98
3655,2.43,468,1,1,0.08,8.0,7,0.55
5663,1.7050593135964507,130,0,2,0.05895586193348122,19.88013251242567,8,0.6532937909356995
6232,1.995344530486396,741,0,1,0.04,8.654451790886956,8,0.7166327202288921
2998,3.37,383,4,1,0.06,84.34,1,0.93
2394,1.81,542,4,1,0.01,40.37,0,0.76
1185,2.56,943,1,3,0.03,77.84,8,0.53
2007,1.65,343,0,0,0.06,20.7,3,0.65
193,1.72,693,0,1,0.0,22.62,8,0.63
1515,2.11,947,2,1,0.05,66.4,4,0.98
5574,2.5203013579853786,830,0,0,0.037412988110840345,8.951948216626052,8,0.64
578,2.51,643,3,1,0.01,44.25,5,0.54
2123,2.17,624,4,2,0.01,23.78,3,0.82
1429,1.8,650,3,2,0.04,88.12,6,0.78
771,2.53,706,0,0,0.07,59.04,2,0.59
2587,2.18,709,3,1,0.03,34.01,2,0.68
2395,2.12,547,1,3,0.1,42.31,6,0.86
6909,1.7642764041716943,901,0,1,0.045640072473377764,12.16342258385328,4,0.7582003623668888
1846,1.9,622,3,3,0.04,49.1,1,0.99
131,2.27,535,1,2,0.07,6.95,6,0.57
178,1.67,787,0,0,0.07,5.03,4,0.57
3740,1.55,425,3,1,0.1,87.39,0,0.85
6227,2.6495705930403415,947,0,3,0.0435322055219744,33.34186501470327,2,0.8447016917170383
1811,1.57,868,0,0,0.04,49.28,5,0.69
4463,1.69,963,0,3,0.01,96.61,7,0.9
6926,1.555821119955502,558,1,3,0.051772360005562235,30.307597329417256,2,0.7609626080155742
2580,2.26,912,1,2,0.02,10.96,1,0.95
4498,0.61,859,4,1,0.04,28.09,3,0.67
6000,2.1930017264931934,223,1,2,0.02545883689384798,23.791377056142508,4,0.5861278055514387
2652,2.43,544,3,0,0.07,22.01,1,0.94
5283,2.1022218347709667,308,1,1,0.0527269557217002,14.409752022998063,3,0.6240409676058662
2073,1.08,867,3,2,0.05,94.34,9,0.54
658,2.12,188,2,2,0.05,50.39,0,0.6
1896,2.0,269,2,3,0.07,92.17,3,0.53
6028,1.7523478995607393,385,1,0,0.07847829148364142,39.05401577237207,2,0.7693044825280222
2606,0.36,112,2,1,0.03,10.28,9,0.77
2221,1.38,218,3,2,0.06,59.44,9,0.57
3659,2.39,945,3,1,0.01,78.3,1,0.6
6595,1.9903690717208917,754,1,1,0.033507701663476955,40.32559035309285,5,0.8734338873192986
2379,1.82,511,4,2,0.03,72.66,7,0.93
1447,1.49,586,1,2,0.08,64.75,2,0.81
5711,2.075578093136799,303,0,1,0.07361815410524968,13.31782202240364,2,0.6877383370106018
342,2.41,544,2,2,0.06,81.01,1,0.69
3372,1.43,976,0,2,0.09,1.41,8,1.0
4487,1.84,302,2,2,0.07,81.45,9,0.5
6144,1.902367827149062,445,0,0,0.031832006648113004,40.519637639919885,4,0.5845419983379717
2527,2.15,356,4,0,0.02,49.52,9,0.93
727,2.4,738,4,1,0.08,19.22,4,0.58
5489,2.660314276797642,184,1,0,0.067287012581711,12.936742622618794,2,0.804731163562243
976,2.82,532,3,2,0.06,63.89,6,0.74
3946,1.98,618,0,0,0.1,36.18,0,0.7
4842,2.22,139,1,2,0.06,10.97,0,0.81
1928,1.56,930,4,3,0.06,35.47,4,0.59
3516,2.19,142,4,0,0.01,15.39,0,0.61
6705,2.1934771841629948,134,1,1,0.03783359221719972,17.183579613574032,6,0.56
6074,2.897154256435196,795,1,2,0.045084116877692676,15.621260488382601,2,0.7431822110755745
6790,1.522655382827557,762,1,0,0.052147990899227746,20.305340181035795,5,0.6695644806608589
3755,2.32,227,1,3,0.05,75.94,0,0.89
6694,2.278664837800657,397,0,0,0.06738419333861316,31.231661746258652,4,0.9516893533702921
1299,3.19,625,1,1,0.04,25.77,0,0.93
4855,1.53,379,3,3,0.09,85.68,5,0.68
6402,1.245716736784174,297,1,0,0.08764134757085643,44.17804107423488,1,0.6023586524291435
660,2.79,988,2,2,0.07,23.19,2,0.94
1790,1.86,666,1,1,0.08,76.24,2,0.72
1492,1.4,390,4,0,0.03,89.33,4,0.83
4684,0.98,748,3,2,0.09,97.97,8,0.86
493,1.95,429,1,1,0.03,69.85,6,0.73
3647,1.47,499,4,3,0.04,2.14,4,0.98
5094,1.227410947326065,908,0,0,0.01517210334466166,42.72937760865664,8,0.8337922755857644
4902,1.83,413,2,2,0.05,55.43,4,0.69
2315,2.2,833,1,0,0.05,52.71,2,0.59
6473,2.3259380452491314,244,0,0,0.024492255656141392,20.440362117670933,2,0.8389845113122828
6418,1.8355398347096614,696,0,2,0.0859581667917874,2.2097847032019207,5,0.7323346656657008
5908,2.4593177732083795,459,0,1,0.0211005071432716,23.341865603911074,1,0.6796771553589043
1085,2.19,257,4,1,0.03,70.75,5,0.59
6576,2.0867795087783088,242,0,0,0.08677950877830871,8.574502739923108,7,0.8520311580095569
6400,2.1514691946012476,187,1,0,0.01777009382246171,28.222507975980715,7,0.6212878420833806
694,1.74,999,2,3,0.07,30.24,5,0.73
1278,2.22,775,2,0,0.05,28.51,8,0.88
3198,1.75,905,2,3,0.09,78.16,7,0.65
4919,2.66,305,1,1,0.04,60.1,4,0.89
1621,1.39,722,4,1,0.02,96.49,1,0.91
4010,1.84,747,4,0,0.06,13.2,5,0.75
3708,2.08,735,4,3,0.03,60.12,1,0.54
3944,2.22,188,2,0,0.08,81.22,1,0.76
2561,1.86,429,3,2,0.03,39.59,3,0.61
5440,2.015005051072845,790,1,2,0.0342594463360313,41.642667215405496,4,0.5972216609919061
6001,2.3705651573259443,308,1,1,0.02,25.804978192608765,7,0.9210376173323386
67,2.07,928,4,3,0.07,76.3,1,0.73
1731,3.23,438,4,1,0.06,7.32,1,1.0
5540,2.4946283991066185,775,1,0,0.05,30.449042939146732,1,0.8550337818993983
2269,1.7,425,0,3,0.03,72.35,6,0.62
4908,1.27,912,4,2,0.09,20.35,8,0.82
5367,2.030776404185016,575,0,2,0.06751004632029124,11.879316850220196,3,0.7708165894661813
5492,2.472904888243238,409,0,1,0.04325753993338431,38.288547796471185,5,0.9328538338884641
820,1.42,946,2,0,0.01,52.5,1,0.67
1226,2.61,996,2,1,0.03,84.08,6,0.56
1677,2.45,901,4,3,0.07,79.7,0,0.58
5829,1.6745794847087851,647,0,0,0.008636042597086932,32.7055332462386,1,0.7354558296116522
2867,1.82,875,2,1,0.09,4.94,3,1.0
3447,1.47,228,0,2,0.07,77.59,6,0.85
5086,1.4146594733396114,485,0,1,0.08767026333019425,15.032945449183043,1,0.8538828944496762
2367,3.32,254,2,2,0.06,0.59,2,0.56
4122,1.96,952,1,2,0.02,43.79,0,0.75
4645,1.75,694,1,1,0.06,45.17,3,0.79
2512,2.1,107,1,1,0.02,59.22,9,0.65
5407,2.1873330464228378,546,0,1,0.04318788922098772,27.459095590400718,1,0.7802181661685185
2723,1.75,928,0,1,0.01,26.02,5,0.65
6215,2.5257197944498264,201,0,0,0.04619001712918113,43.991772975334776,7,0.8652399314832755
5937,1.7920348546662375,824,1,2,0.02360174273331187,22.93975315972521,5,0.7086235268997103
5149,3.0494607578600563,967,1,3,0.008206329188179269,40.920574972135725,1,0.9120515822970449
1143,1.91,558,4,0,0.08,49.65,7,0.86
397,2.32,457,1,2,0.03,35.01,5,0.65
6423,1.6152279434890406,517,1,1,0.017794662480669673,37.02128822576397,5,0.5216919937210045
4118,1.58,620,3,2,0.01,73.89,2,0.52
786,2.39,208,1,0,0.01,89.55,0,0.51
6246,1.7766137433501195,332,1,1,0.07227463791261571,36.922256134281305,2,0.6641616027667812
6747,2.138010397345736,174,1,3,0.03,7.217349098471271,5,0.847790932960805
1398,2.17,856,4,3,0.02,45.83,2,0.57
1659,1.39,212,1,2,0.09,90.47,0,0.86
4301,2.35,578,4,1,0.04,96.81,1,0.78
5062,2.070996748029903,530,0,0,0.0569292682793065,26.93824267758294,2,0.7060369918453953
3134,2.49,683,2,1,0.01,19.2,6,0.7
3789,1.34,491,4,2,0.08,30.55,9,0.95
3398,2.31,331,1,3,0.09,51.28,7,0.56
2220,2.04,589,4,3,0.01,27.6,7,0.96
979,2.02,181,2,1,0.02,73.71,7,0.51
2331,1.03,546,4,2,0.02,64.97,6,1.0
3784,1.64,499,4,2,0.0,55.57,5,0.82
1298,1.28,348,0,0,0.03,14.77,3,0.9
4228,1.82,345,3,1,0.07,67.74,3,0.98
4593,2.15,134,2,0,0.05,19.62,0,0.61
5667,2.4901160119980403,938,0,2,0.015058005999020258,7.645824739226005,4,0.7819722039666888
3693,2.49,542,4,1,0.1,33.22,9,0.96
82,2.12,822,3,3,0.04,38.24,9,0.74
1967,1.75,779,2,3,0.1,36.27,5,0.81
4882,2.04,786,1,0,0.08,32.22,2,0.59
5452,2.3836829463759974,810,1,2,0.04245618717125937,19.194742460551122,5,0.6173685615137781
4730,3.11,980,0,3,0.05,8.97,8,0.66
5488,2.2438029687915253,965,1,2,0.0911799670134275,26.219686310572413,2,0.7123004947985875
4250,2.02,749,2,2,0.05,13.56,2,0.6
2903,2.56,849,0,0,0.09,67.68,0,0.71
423,1.06,174,3,3,0.02,35.97,1,0.6
6038,2.151952169938721,487,1,1,0.03871249342237563,47.89356246711188,4,0.8482833245631676
1904,1.12,147,1,1,0.02,10.24,4,0.94
6322,1.9035492474971296,937,0,1,0.1,5.876925074019354,1,0.576474838749385
1530,1.45,181,2,2,0.02,27.71,5,0.56
3917,1.93,634,2,3,0.06,39.7,1,0.69
4943,1.93,454,4,1,0.06,51.88,8,0.76
1565,1.47,672,2,3,0.1,48.26,9,0.94
5152,2.2751809819146827,138,0,1,0.023904440064904487,35.27586407376077,8,0.8994811789939805
3618,2.44,323,1,0,0.06,20.39,4,0.57
2749,1.85,412,4,1,0.09,82.89,8,0.7
839,1.53,297,3,2,0.09,18.87,0,0.54
500,1.78,986,1,0,0.1,45.24,2,0.55
6765,2.542646396511842,539,2,0,0.01192748552742012,31.343769099680657,3,0.7130089688747416
141,2.57,166,1,0,0.04,72.88,1,0.83
5758,1.7717664802510884,711,0,1,0.04735310752353954,5.702629925075428,1,0.8623540501569302
2605,2.16,294,3,3,0.08,66.06,4,0.82
6786,1.989039483764036,465,1,2,0.024343389451904195,40.144438853369856,2,0.6964640628747545
1377,1.65,716,4,3,0.1,0.13,9,0.8
3674,2.1,409,1,0,0.05,69.74,7,0.91
5417,1.9838203906465117,515,1,1,0.06470657985633071,3.087138398900003,5,0.6398562543175709
6836,2.2573482899205124,801,0,2,0.027551121744038433,38.41554101018768,5,0.673060684031795
2266,2.12,458,2,2,0.01,48.78,6,0.65
3322,1.82,749,4,1,0.06,99.62,4,0.79
4119,2.38,131,2,2,0.06,47.67,7,0.8
3808,1.16,720,4,1,0.03,25.28,4,0.76
1138,1.83,271,3,1,0.04,66.83,4,0.84
2257,0.68,163,4,0,0.02,88.04,2,0.84
6085,1.4743192576753796,652,1,0,0.027320642398233293,33.852898244089786,7,0.7332210992153114
844,1.66,225,0,3,0.05,24.64,0,0.79
1787,1.42,685,3,2,0.04,96.26,4,0.87
3938,2.39,694,0,0,0.07,25.27,8,0.92
4506,1.9,869,3,2,0.03,66.44,1,0.71
550,2.14,713,2,0,0.01,37.0,3,0.77
5525,2.1518144642469474,412,2,0,0.05297562906284687,46.271283844666634,0,0.9548781453142343
459,1.81,742,4,3,0.08,15.11,8,0.94
2019,1.48,694,2,3,0.02,8.52,3,0.68
4634,2.51,478,0,1,0.1,45.94,9,0.68
6372,1.9204570864420722,651,2,0,0.09,30.626171313079738,2,0.6385444616454166
948,2.09,201,4,0,0.01,11.77,5,0.75
3700,1.85,262,1,1,0.09,0.44,2,0.51
1336,2.53,275,1,0,0.01,67.85,7,0.82
4173,2.21,550,4,3,0.09,79.51,6,0.59
532,2.92,417,0,1,0.09,80.35,0,0.79
3262,2.84,943,4,3,0.02,50.6,2,0.57
4620,1.83,642,2,2,0.03,50.48,0,0.74
1829,0.84,689,1,0,0.0,96.82,3,0.59
6135,1.9579906590898006,155,0,0,0.04947596807356668,46.86886846050483,6,0.60578604788965
6153,2.2139705814499857,692,0,0,0.06560798855298311,37.1003908112704,3,0.7613893803932916
5551,1.4881627595946219,749,0,1,0.013363255191892437,26.40263807409898,7,0.8174446349892033
4331,1.72,376,4,3,0.09,97.22,7,0.89
1602,2.23,613,4,2,0.08,50.54,7,0.79
2238,1.61,443,1,1,0.08,56.18,5,0.6
639,2.45,621,2,0,0.08,97.05,8,1.0
6733,1.9320483462531648,509,1,1,0.05723134654034011,4.948357622738781,2,0.6719216336491497
3830,2.55,274,3,0,0.04,53.4,9,0.9
967,1.9,347,1,1,0.02,43.16,2,0.54
5889,1.92895060448659,778,0,0,0.07123294245946762,32.6525081719996,4,0.7098164530539424
123,1.49,380,2,1,0.05,68.83,5,0.56
1683,2.15,957,4,2,0.05,15.36,8,0.96
2248,2.37,215,1,2,0.04,71.07,8,0.55
6155,2.1684039840338842,402,1,0,0.013933222665725442,10.134310834858484,4,0.6716327246614899
6963,2.0052092462950055,494,2,0,0.09574849060351873,9.981925819858915,4,0.8849698120703745
1070,2.04,409,4,2,0.06,23.32,5,0.8
155,2.04,894,4,2,0.04,62.28,8,0.71
2295,1.78,536,4,3,0.03,16.7,1,0.57
5853,2.696299563181888,499,0,2,0.03148017472724478,20.640338263040178,6,0.72
4728,1.64,649,0,2,0.03,15.0,7,0.58
1089,1.79,572,1,1,0.01,46.81,2,0.77
5199,2.2060000533074766,442,1,2,0.02592309537566498,39.28145527073246,6,0.6613077517660316
2319,1.94,107,1,0,0.04,22.04,0,0.65
2940,2.17,889,2,2,0.06,35.58,8,0.54
5894,1.292246491464188,491,1,3,0.05607065809894287,23.401324132002735,2,0.7892098169738686
288,1.45,617,2,3,0.02,66.24,3,0.86
930,1.09,297,3,2,0.01,76.13,2,0.79
5265,2.3185965250030742,907,2,0,0.04232273567724344,38.67916332763292,4,0.8921418114582053
5028,2.297680354901493,328,1,1,0.02968812421552252,33.302206415057945,6,0.6893762484310451
2909,1.8,602,0,0,0.1,67.85,8,0.94
4472,2.1,433,3,2,0.02,19.92,2,0.58
6395,1.8321609655032887,506,2,1,0.0872071540223684,4.891794409109206,5,0.7461251953914467
3247,2.42,282,3,0,0.03,61.77,6,0.56
6329,2.1269471087002594,146,0,1,0.07333671215301517,9.278901628169,4,0.7601013645904551
5168,2.1196710275989714,724,1,0,0.05,36.64380999192171,6,0.6498355137994856
6808,1.8286195818803788,171,1,1,0.08344812480186986,23.83682907816853,2,0.6975879189121417
6495,2.2696052139352627,443,0,0,0.017707491771720665,45.533840421039166,4,0.5880731270570698
1698,2.81,221,3,0,0.09,65.93,0,0.75
6558,1.8539739340545334,848,1,1,0.012600566424981032,4.306520009321606,4,0.5946810195649659
6935,2.9386051350055724,746,1,0,0.027948116030559016,13.004969390619095,7,0.537948116030559
4995,1.72,414,3,2,0.05,80.9,1,0.51
3831,2.11,896,1,3,0.04,6.46,9,0.9
6350,2.5081860087371615,205,1,1,0.06,38.100763113601886,4,0.6779407017530678
6340,2.339711788320208,484,2,2,0.042841750634771296,17.866169537885217,3,0.5785252519043139
985,1.97,994,1,3,0.05,74.42,6,0.76
1821,1.36,287,2,2,0.01,81.89,8,0.64
587,1.33,361,0,1,0.01,31.28,8,0.94
6652,2.100780232744696,133,0,1,0.05006501939539129,19.57369320359114,2,0.7603250969769565
5205,1.5579857530582846,583,0,0,0.06762589043385722,43.62873460210356,2,0.6046968101859388
6345,1.4121651451163169,271,0,1,0.03058761411627623,41.55468456195429,8,0.6166596266511306
6931,2.1175955675331033,670,2,3,0.07424044324668966,7.184705822133415,2,0.7794781162015689
4412,2.36,488,0,2,0.07,26.24,5,0.89
5532,2.2649448583985943,152,1,1,0.0783835392515222,24.645311186292016,4,0.5779794240644027
3557,1.86,761,0,1,0.07,14.85,0,0.81
1395,1.98,963,3,1,0.04,34.63,8,0.78
264,1.46,702,1,1,0.04,17.38,5,0.71
3547,2.7,888,3,3,0.06,53.39,0,0.76
6532,1.5178155125661947,794,2,2,0.02406893075397169,38.08194127645629,0,0.6394941717592673
6362,2.2698104767477933,184,1,1,0.05,9.566295406725459,1,0.8612667038665106
5775,2.6266463549484547,167,1,2,0.03256800866375871,6.383220869032398,9,0.814108813862014
3864,2.14,443,4,2,0.04,45.64,8,0.8
5784,1.5912712458488085,648,0,1,0.03,19.943871950956453,1,0.6533615832410846
2400,2.34,620,4,0,0.03,7.45,7,0.56
5696,2.295077843678472,926,0,0,0.02875084612693991,32.027352773912455,6,0.8625321528237166
3711,2.85,487,0,1,0.08,99.31,9,0.67
246,2.56,929,1,0,0.04,6.05,1,0.7
1594,2.76,126,0,1,0.03,52.13,4,0.9
6780,1.8971752248743368,478,0,0,0.07745248568981493,38.924263246173936,5,0.5717925020443121
5101,2.115497425111198,841,1,0,0.06184935161768595,27.45686269207306,6,0.5562844201840083
923,1.67,741,2,3,0.08,37.33,4,0.62
4294,1.81,522,4,3,0.02,91.85,9,0.64
669,1.54,164,1,2,0.09,82.76,5,0.93
3604,2.17,507,2,2,0.07,54.89,9,0.67
1910,1.89,482,2,0,0.08,93.22,1,0.55
6240,1.3555863385920577,575,0,2,0.0779574743815835,2.9241881426052125,2,0.7175257728420948
3958,1.66,491,3,3,0.04,68.22,5,0.83
2696,2.39,378,3,3,0.08,29.46,6,0.66
2591,1.82,494,0,0,0.05,56.53,7,0.5
1781,2.75,172,2,1,0.04,3.97,7,0.65
3013,2.3,353,2,0,0.06,5.22,6,0.63
2307,1.93,576,2,1,0.1,63.32,2,0.67
4151,1.57,116,1,2,0.04,47.73,5,0.79
3690,1.99,214,3,2,0.02,8.4,8,0.51
687,0.89,685,1,2,0.07,82.69,7,0.54
612,2.01,257,0,2,0.05,55.53,6,0.62
3200,2.71,938,0,2,0.0,72.73,6,0.9
2267,1.77,920,2,0,0.03,60.92,9,0.56
6686,2.1529022226924854,363,1,0,0.06143138891828033,30.48321778153988,5,0.8500394448559246
5292,1.5324552829536735,721,0,1,0.06241708594870425,11.829157819404328,5,0.817952767261448
1898,1.63,971,1,2,0.04,74.18,7,0.65
4940,1.97,620,4,2,0.01,18.68,5,0.68
258,2.39,961,3,1,0.03,20.63,6,0.87
2924,2.07,724,3,0,0.07,33.73,7,0.65
2822,0.63,982,2,0,0.07,74.02,3,0.89
3339,1.34,605,2,3,0.05,67.73,7,0.62
3525,2.7,969,1,0,0.02,24.13,9,0.81
2285,1.18,753,4,0,0.01,98.86,7,0.75
484,2.07,331,4,2,0.06,10.32,0,0.9
2211,1.09,583,3,2,0.06,44.02,2,0.75
4302,2.49,769,1,1,0.06,94.99,0,0.88
2555,2.31,458,0,2,0.01,36.79,7,0.65
7,2.39,261,1,2,0.02,73.43,0,0.61
3657,2.14,766,0,1,0.01,4.36,6,0.66
6468,2.1925626252864623,130,1,0,0.07354688544053856,25.30232088522059,3,0.7706872076649207
2426,1.81,217,3,3,0.09,25.3,9,0.9
1814,2.24,688,4,2,0.08,13.0,9,0.95
2274,1.89,987,1,0,0.1,92.28,4,0.98
1011,2.15,571,3,1,0.05,10.58,2,0.8
4708,2.26,692,4,3,0.05,1.83,7,0.97
1067,1.62,302,2,3,0.01,30.8,4,0.78
1991,1.87,673,1,3,0.0,87.56,3,0.75
3970,2.12,985,2,3,0.07,24.41,8,0.86
6308,2.7178011045799377,166,0,1,0.0422865490824994,34.430826759323054,4,0.8724239800462532
3867,1.96,551,0,1,0.06,56.55,9,0.9
6218,1.7904288492011287,644,1,1,0.04162748910603728,18.591462363000343,4,0.7948824673181119
