Session_Duration,Daily_Active_Time,Login_Frequency,Level_Progression,In_Game_Currency_Earned,In_Game_Currency_Spent,Achievement_Unlocks,Social_Interactions,Friends_Added,Guild_Participation,Purchase_History,Game_Mode_Preferences,Event_Participation,Item_Usage,Time_of_Purchase,Retention_Rate,Churn_Rate,Referral_Activity,Customization_Preferences,Ad_Engagement,Device_Type,Geographic_Location,Demographic_Age,Demographic_Gender,In_Game_Purchases,Favorite_Items,Discount_Utilization,Promotion_Response,Quest_Completion_Rate,Battle_Participation,Leaderboard_Position,Player_Engagement_Level,Purchase_Likelihood
34.75,1.95,12,9,615,530,0,12,5,1,4,Singleplayer,0,2,Afternoon,15,0.01,4,8,8,PC,Guinea-Bissau,23,Female,86.31,Boost,7,8,0.53,16,11.87,0,1
41.89,2.74,7,11,571,510,8,37,3,4,1,Multiplayer,2,17,Evening,2,0.0,1,7,7,Smartphone,Korea,50,Female,89.32,Boost,6,1,0.98,3,23.35,0,1
61.13,1.89,16,1,201,551,6,14,5,4,2,Multiplayer,4,17,Morning,28,0.03,0,2,1,Tablet,Macao,59,Male,37.53,Armor,5,0,0.54,8,9.0,0,0
54.76,2.43,9,11,746,473,9,26,9,2,1,Multiplayer,0,10,Afternoon,10,0.08,1,8,5,Tablet,Botswana,31,Female,2.25,Weapon,5,4,0.68,6,97.43,0,0
42.88,1.97,9,8,994,521,4,44,8,4,1,Multiplayer,3,2,Night,5,0.05,2,6,2,PC,Australia,51,Female,74.42,Boost,6,4,0.76,11,16.87,0,1
52.91,2.62,11,7,757,361,4,32,2,0,0,Singleplayer,0,15,Night,3,0.07,1,4,6,Tablet,Lithuania,45,Male,59.82,Weapon,8,6,0.9,17,21.94,0,1
41.18,2.76,8,2,922,423,7,32,5,2,3,Singleplayer,0,8,Evening,20,0.1,2,9,7,PC,Bouvet Island (Bouvetoya),43,Male,91.85,Armor,8,8,0.91,1,81.04,0,1
48.46,2.3,12,7,918,287,8,34,6,1,4,Multiplayer,0,1,Night,25,0.07,4,0,6,Console,Equatorial Guinea,20,Female,26.49,Potion,8,1,0.59,11,66.06,1,1
29.75,2.06,14,5,910,124,9,39,0,4,4,Singleplayer,1,7,Morning,15,0.02,4,0,1,Console,Trinidad and Tobago,43,Female,49.43,Armor,8,2,0.81,14,62.71,0,1
52.15,1.91,11,9,189,156,2,39,7,3,3,Multiplayer,4,12,Afternoon,2,0.05,2,8,2,Smartphone,Norway,51,Male,35.32,Boost,8,4,0.8,19,63.02,0,1
44.4,1.62,12,8,611,286,7,2,5,2,4,Singleplayer,2,7,Evening,1,0.08,1,7,2,Console,Moldova,53,Female,77.68,Armor,2,3,0.75,15,91.77,0,1
38.01,1.68,13,4,762,478,8,22,2,1,4,Multiplayer,0,10,Evening,29,0.05,4,0,7,Smartphone,Poland,45,Female,26.73,Weapon,3,7,0.55,5,13.05,0,1
41.07,2.18,20,3,435,541,4,34,6,0,1,Multiplayer,1,17,Evening,26,0.06,0,0,5,Tablet,Holy See (Vatican City State),59,Male,72.51,Armor,3,9,0.53,11,16.09,0,1
41.5,2.53,9,7,405,93,6,25,8,2,2,Singleplayer,1,16,Afternoon,20,0.01,3,5,9,Console,Croatia,35,Female,33.37,Weapon,0,2,0.74,1,80.21,0,0
35.51,1.54,10,4,138,444,3,42,8,3,3,Singleplayer,2,18,Night,1,0.05,0,7,8,PC,Bulgaria,35,Male,86.79,Weapon,5,4,0.53,19,52.93,0,1
55.79,1.64,13,4,443,87,1,0,7,0,0,Singleplayer,2,12,Night,21,0.08,3,0,5,PC,French Guiana,44,Male,47.9,Boost,8,4,0.64,0,20.65,0,0
57.15,2.03,7,10,608,771,5,6,1,2,0,Multiplayer,4,3,Morning,28,0.04,3,7,2,Smartphone,Eritrea,42,Male,93.84,Potion,5,7,0.83,19,19.6,0,1
43.13,3.03,15,10,706,289,5,32,9,1,4,Singleplayer,2,17,Evening,19,0.1,4,7,7,Tablet,Isle of Man,58,Female,68.99,Boost,6,1,0.5,0,98.38,0,1
57.7,2.03,19,3,448,174,5,47,3,4,3,Multiplayer,3,0,Morning,17,0.04,3,9,9,Smartphone,Mozambique,20,Female,6.41,Potion,0,6,0.81,3,72.95,0,1
64.35,2.59,8,4,724,402,8,47,9,3,4,Singleplayer,2,18,Morning,6,0.03,0,1,8,PC,Ukraine,36,Female,67.4,Boost,4,2,0.72,7,68.88,0,1
49.76,1.9,10,11,972,467,2,14,1,0,0,Multiplayer,3,12,Afternoon,23,0.02,0,1,3,Console,Aruba,25,Male,30.08,Armor,4,3,0.85,14,16.51,0,0
30.04,3.18,12,9,977,306,3,47,6,1,4,Singleplayer,2,18,Afternoon,22,0.02,2,8,2,PC,Anguilla,52,Male,48.93,Weapon,2,3,0.87,1,45.85,1,1
57.99,1.54,14,5,448,146,2,15,0,0,4,Singleplayer,3,6,Evening,25,0.07,3,2,8,Tablet,Guinea,30,Male,31.49,Armor,2,9,0.99,13,91.68,0,1
46.52,1.79,17,12,211,778,9,47,2,0,2,Singleplayer,3,12,Morning,22,0.07,1,0,7,PC,Saint Vincent and the Grenadines,20,Male,31.06,Armor,6,8,0.67,14,19.84,0,0
54.91,2.8,10,8,738,419,5,12,2,1,3,Singleplayer,0,13,Evening,1,0.03,4,8,1,PC,Benin,35,Male,26.46,Boost,2,2,0.91,7,64.75,0,1
42.78,1.57,8,4,132,775,9,24,0,3,0,Multiplayer,4,19,Afternoon,13,0.1,4,9,0,Smartphone,Australia,52,Female,50.54,Potion,1,5,0.88,6,24.74,0,1
38.36,2.04,17,3,412,206,7,34,3,4,2,Singleplayer,3,8,Evening,9,0.1,4,5,0,Smartphone,Solomon Islands,19,Male,53.95,Boost,0,1,0.69,9,83.43,0,1
41.72,1.56,16,1,857,287,2,11,9,4,2,Multiplayer,4,4,Evening,19,0.09,0,6,3,Console,Azerbaijan,23,Female,89.2,Potion,7,4,0.57,12,9.19,0,1
38.96,2.37,14,10,615,560,6,27,6,2,4,Singleplayer,0,10,Night,1,0.09,3,2,3,PC,Bosnia and Herzegovina,23,Male,27.88,Potion,2,8,0.53,12,36.12,0,1
36.72,2.21,11,13,533,348,1,11,8,1,2,Multiplayer,1,14,Morning,20,0.0,4,9,0,Smartphone,Belgium,25,Male,85.46,Armor,4,9,0.89,18,21.01,0,1
35.66,2.15,14,1,571,221,1,12,6,0,3,Singleplayer,0,18,Evening,16,0.05,2,3,6,PC,Singapore,52,Female,10.58,Armor,2,6,0.8,1,66.95,0,1
48.87,2.93,16,5,546,370,9,6,0,3,4,Singleplayer,4,14,Afternoon,17,0.04,2,2,1,Console,Guam,25,Female,27.93,Armor,2,4,0.94,16,2.2,0,1
37.64,1.23,11,4,846,226,9,9,1,4,0,Singleplayer,1,9,Afternoon,7,0.09,0,5,9,Console,Armenia,52,Female,97.05,Boost,6,2,0.93,5,79.72,0,1
35.71,2.99,12,5,600,624,5,43,0,1,0,Multiplayer,0,19,Night,9,0.04,2,9,3,PC,Greenland,38,Male,94.27,Potion,2,0,0.88,17,19.52,0,1
27.65,1.74,9,4,249,347,4,40,0,2,2,Multiplayer,0,13,Morning,26,0.03,0,1,7,Smartphone,United Kingdom,36,Female,17.67,Boost,8,8,0.68,19,6.03,0,0
41.06,2.27,7,8,669,423,1,5,8,0,1,Singleplayer,3,16,Afternoon,15,0.08,0,8,9,PC,Namibia,55,Male,68.61,Boost,9,2,0.56,8,48.0,0,1
36.52,1.61,8,2,131,689,2,9,9,3,1,Multiplayer,0,12,Evening,2,0.08,1,0,8,Smartphone,Uganda,43,Male,70.82,Potion,0,6,0.87,13,2.48,0,1
55.4,1.59,16,8,530,442,7,45,7,0,2,Singleplayer,3,2,Evening,8,0.06,3,0,6,Smartphone,Nauru,22,Male,97.49,Armor,0,5,0.66,9,30.51,0,1
46.88,1.74,12,1,938,72,5,28,3,1,4,Multiplayer,4,1,Afternoon,1,0.06,3,2,0,PC,Bahamas,27,Male,66.44,Boost,2,0,0.75,17,9.7,0,1
40.63,2.06,19,11,579,255,6,42,0,2,3,Multiplayer,3,13,Evening,10,0.09,2,2,6,Tablet,Algeria,43,Female,74.92,Potion,3,2,0.95,14,42.78,0,1
60.92,2.48,18,11,481,548,8,12,0,3,0,Singleplayer,0,16,Evening,18,0.05,2,3,3,Console,Mexico,24,Female,33.38,Boost,9,8,0.74,15,62.51,0,0
38.18,1.6,16,8,467,96,4,13,8,1,1,Singleplayer,3,7,Evening,14,0.01,1,4,7,Smartphone,Turkey,44,Male,55.31,Armor,1,7,0.71,15,0.41,0,1
50.6,2.55,17,10,131,122,2,6,5,3,3,Singleplayer,3,11,Night,8,0.09,0,6,1,PC,Philippines,48,Male,21.12,Potion,3,4,0.8,7,77.23,0,1
48.68,1.96,7,3,432,121,2,21,9,3,0,Multiplayer,3,9,Morning,28,0.09,4,5,4,PC,Uzbekistan,47,Female,98.93,Weapon,6,1,0.7,1,92.49,0,1
46.17,1.94,16,6,620,686,1,16,3,2,2,Multiplayer,2,19,Afternoon,14,0.04,2,6,6,Tablet,Cote d'Ivoire,47,Male,46.91,Weapon,7,1,0.61,8,35.42,0,0
48.27,2.43,13,14,741,424,8,15,5,3,1,Multiplayer,2,8,Afternoon,7,0.08,2,4,1,Smartphone,Croatia,50,Female,20.76,Potion,9,6,0.87,4,71.48,0,0
41.59,1.98,8,6,717,549,0,17,9,0,3,Multiplayer,0,13,Night,19,0.02,3,8,9,Console,Guyana,32,Male,59.12,Potion,9,6,0.97,7,52.45,0,1
47.44,2.31,7,13,172,241,0,47,6,0,4,Singleplayer,2,19,Evening,13,0.06,2,3,7,Smartphone,Guernsey,19,Female,9.99,Boost,4,9,0.99,5,1.07,0,1
45.62,3.28,17,2,375,497,5,7,8,2,4,Multiplayer,2,4,Evening,25,0.09,3,5,8,PC,Lithuania,53,Male,64.2,Armor,0,4,0.8,10,12.02,0,1
52.61,1.79,20,3,887,499,2,1,0,3,4,Multiplayer,1,12,Evening,2,0.03,0,8,6,Smartphone,Malaysia,53,Female,30.19,Boost,0,2,0.58,3,71.15,0,1
38.21,2.48,18,4,410,419,3,48,2,0,2,Multiplayer,2,16,Afternoon,16,0.03,0,9,6,Tablet,United Kingdom,28,Male,1.88,Potion,3,4,0.74,11,12.42,0,0
50.61,2.52,15,3,187,237,3,48,8,4,3,Multiplayer,4,14,Evening,11,0.04,0,0,2,PC,Northern Mariana Islands,27,Female,45.54,Armor,0,4,0.86,0,65.17,0,1
49.34,1.29,11,10,749,202,4,32,1,4,2,Multiplayer,4,15,Evening,8,0.04,4,8,8,PC,Finland,41,Male,80.02,Weapon,9,4,0.84,15,40.21,0,1
58.04,2.13,17,4,288,678,9,28,2,2,1,Singleplayer,1,9,Evening,23,0.05,3,9,6,Console,Lithuania,56,Female,92.16,Boost,9,6,0.94,11,41.27,0,1
54.16,2.55,20,4,410,593,3,20,1,3,3,Singleplayer,2,15,Night,24,0.1,2,3,8,PC,Hong Kong,36,Male,78.3,Armor,1,6,0.9,5,71.44,0,1
56.08,2.01,19,2,655,576,8,36,6,3,4,Multiplayer,1,17,Afternoon,22,0.04,1,1,5,Tablet,Bermuda,47,Male,81.74,Weapon,1,8,0.8,13,52.62,0,1
49.23,2.09,12,9,371,787,2,13,5,2,4,Singleplayer,1,11,Evening,21,0.07,4,0,5,PC,Russian Federation,46,Male,12.28,Armor,2,7,0.61,12,4.19,1,1
38.23,3.15,9,3,608,406,1,44,7,3,4,Singleplayer,0,2,Afternoon,25,0.02,4,9,1,Tablet,Sierra Leone,52,Male,50.18,Armor,2,4,0.68,19,35.51,0,1
48.2,1.85,17,1,447,463,5,2,5,3,2,Singleplayer,2,19,Afternoon,7,0.1,3,3,5,Tablet,Bahamas,18,Female,79.32,Potion,4,8,0.83,10,55.08,0,1
67.49,1.87,7,2,940,611,5,44,5,3,2,Multiplayer,3,16,Morning,4,0.08,1,2,9,Tablet,Nigeria,21,Female,9.95,Boost,0,8,0.74,1,4.56,0,0
24.91,2.45,13,14,816,275,9,24,4,1,4,Singleplayer,3,9,Morning,15,0.04,0,6,3,Smartphone,Korea,56,Female,17.69,Potion,1,1,0.89,1,80.48,0,1
44.64,1.78,16,2,811,753,9,35,8,4,4,Multiplayer,1,4,Night,25,0.08,1,6,7,Tablet,Bangladesh,29,Male,4.99,Boost,2,8,0.66,7,72.71,0,1
20.88,2.22,11,4,378,450,7,4,6,1,4,Singleplayer,0,11,Evening,20,0.01,2,0,1,PC,Comoros,48,Female,80.67,Potion,2,5,0.77,10,32.91,0,1
37.04,1.73,7,7,802,86,4,27,7,4,4,Multiplayer,3,15,Afternoon,13,0.02,3,4,4,Console,India,54,Female,33.96,Potion,8,9,0.6,10,20.35,0,1
42.78,2.02,14,8,334,415,2,36,3,3,1,Singleplayer,1,13,Evening,30,0.07,2,7,2,Console,Turkmenistan,23,Male,40.73,Potion,2,1,0.58,6,28.57,1,0
60.47,2.42,14,10,301,165,6,25,9,1,4,Singleplayer,3,10,Afternoon,18,0.06,2,5,1,Tablet,British Indian Ocean Territory (Chagos Archipelago),41,Female,17.67,Boost,5,6,0.54,10,5.68,0,1
48.58,1.58,18,10,231,597,9,9,0,1,0,Multiplayer,2,14,Night,7,0.04,1,6,8,Smartphone,Tunisia,57,Male,59.9,Weapon,0,3,0.82,10,44.53,0,1
60.47,1.77,13,3,186,82,7,10,2,4,2,Multiplayer,2,5,Afternoon,8,0.02,3,7,0,Smartphone,Tuvalu,39,Female,58.64,Boost,9,0,0.77,13,8.26,0,1
46.46,2.26,17,5,452,734,0,2,3,2,2,Singleplayer,2,5,Night,10,0.04,3,6,1,Smartphone,Niue,44,Male,71.84,Weapon,1,0,0.53,4,11.85,0,1
49.59,1.45,8,8,350,690,0,15,4,4,4,Multiplayer,4,14,Morning,27,0.04,0,4,0,Smartphone,Angola,22,Female,41.41,Potion,2,5,0.93,2,35.85,0,1
35.65,2.56,14,4,512,71,9,48,7,2,3,Multiplayer,3,8,Afternoon,16,0.07,2,3,9,PC,United States Virgin Islands,26,Male,46.87,Weapon,1,2,0.67,15,88.56,0,1
52.42,1.8,10,9,376,324,3,19,1,3,2,Multiplayer,2,8,Evening,28,0.06,0,9,9,PC,Yemen,30,Male,40.12,Boost,4,7,0.93,2,73.94,0,0
57.54,1.69,18,14,135,588,0,10,3,1,0,Multiplayer,1,0,Night,8,0.05,4,6,4,Smartphone,Burkina Faso,35,Female,23.9,Armor,6,3,0.96,5,84.96,0,0
50.81,2.33,13,5,327,680,4,41,9,3,4,Multiplayer,1,10,Afternoon,12,0.09,0,6,1,PC,Saint Barthelemy,23,Female,33.93,Boost,8,3,0.54,4,20.88,0,1
46.77,0.88,10,3,177,512,0,28,9,0,1,Multiplayer,1,2,Night,21,0.03,4,4,6,PC,Kyrgyz Republic,49,Male,70.88,Boost,4,0,0.59,19,89.72,0,1
48.26,1.9,14,9,520,124,1,2,7,1,0,Multiplayer,2,5,Afternoon,19,0.1,4,9,9,PC,Saint Kitts and Nevis,39,Female,73.49,Armor,8,7,0.83,15,95.83,0,1
62.69,2.65,17,4,964,63,5,29,3,4,1,Multiplayer,3,17,Evening,5,0.06,3,1,4,Console,South Georgia and the South Sandwich Islands,54,Male,96.06,Weapon,8,2,0.7,18,52.09,0,1
43.22,1.2,11,8,117,744,4,21,2,4,1,Multiplayer,0,3,Afternoon,24,0.05,3,3,8,Smartphone,Turkey,27,Female,19.7,Potion,8,9,0.64,3,41.45,0,0
55.7,2.15,17,13,949,606,2,30,9,1,4,Multiplayer,0,9,Morning,11,0.03,4,0,4,PC,Samoa,20,Male,13.19,Armor,9,7,0.94,19,66.09,0,1
35.76,2.31,18,1,514,84,2,30,7,4,2,Multiplayer,4,18,Evening,23,0.01,1,6,3,Tablet,Poland,24,Female,82.09,Weapon,8,0,0.59,14,54.06,0,1
55.87,2.54,18,12,802,489,5,2,6,4,2,Singleplayer,0,1,Evening,22,0.06,2,5,9,PC,Argentina,58,Male,57.42,Boost,1,0,0.84,7,29.63,1,1
23.5,1.36,17,12,507,336,7,22,6,3,4,Multiplayer,0,15,Morning,2,0.04,4,7,2,Smartphone,Denmark,32,Male,48.14,Boost,9,2,0.91,10,17.79,0,1
42.53,1.93,16,5,338,748,9,27,2,3,0,Singleplayer,4,1,Afternoon,17,0.03,1,4,4,PC,Montserrat,18,Female,26.79,Armor,9,1,0.97,3,54.21,0,0
56.54,1.95,11,12,420,566,3,1,9,0,0,Multiplayer,2,0,Night,19,0.07,4,7,4,Console,Northern Mariana Islands,23,Male,1.2,Weapon,6,2,0.55,9,9.08,0,0
43.43,2.09,15,14,244,401,9,13,9,3,0,Multiplayer,4,8,Afternoon,18,0.09,4,6,3,Console,Costa Rica,46,Female,10.13,Potion,8,9,0.91,0,67.22,0,0
42.09,1.49,15,13,771,166,3,5,7,1,1,Multiplayer,3,5,Night,5,0.09,2,0,0,Console,Bangladesh,40,Male,93.14,Boost,2,2,0.78,9,86.6,0,1
35.83,1.62,20,10,302,173,4,11,6,3,2,Multiplayer,0,4,Night,17,0.01,2,7,9,Smartphone,Mexico,28,Female,30.8,Potion,4,4,0.78,5,32.61,0,0
52.85,1.46,17,1,822,363,2,0,0,1,3,Multiplayer,4,18,Morning,3,0.02,2,6,2,Console,Tokelau,38,Male,38.73,Boost,6,0,0.55,19,96.02,0,1
49.78,2.34,9,4,457,647,8,44,7,3,4,Singleplayer,2,3,Evening,20,0.08,1,3,3,Tablet,Myanmar,22,Male,87.34,Armor,7,3,0.51,18,61.2,0,1
39.49,2.04,19,7,409,765,7,1,3,4,4,Multiplayer,3,14,Morning,11,0.06,3,4,4,Tablet,Haiti,22,Male,23.32,Potion,5,5,0.8,2,21.99,0,1
57.29,2.07,10,4,191,752,6,36,0,0,4,Multiplayer,4,17,Night,16,0.06,1,0,4,Smartphone,Saint Lucia,46,Male,71.52,Potion,7,0,0.57,12,26.54,0,1
27.32,2.8,18,2,730,550,4,47,6,1,3,Singleplayer,4,19,Afternoon,15,0.07,2,9,2,Tablet,New Zealand,35,Male,7.05,Weapon,1,0,0.51,2,89.71,0,1
35.21,1.83,19,14,165,450,6,18,6,2,2,Singleplayer,3,0,Night,18,0.02,3,5,8,Tablet,Colombia,27,Male,27.1,Boost,9,6,0.63,4,27.53,0,0
45.49,2.02,17,1,230,184,8,20,1,0,2,Singleplayer,1,4,Morning,30,0.03,4,0,9,PC,Eritrea,18,Male,97.05,Potion,8,8,0.97,14,20.12,0,1
42.3,1.84,20,3,999,331,3,35,2,4,0,Singleplayer,3,10,Evening,4,0.01,0,0,8,Smartphone,Azerbaijan,34,Female,68.52,Potion,4,3,0.65,16,98.66,0,1
59.38,1.86,15,11,404,641,5,21,3,2,0,Multiplayer,2,8,Morning,19,0.0,1,8,9,Tablet,Honduras,37,Male,33.63,Armor,7,4,0.61,2,64.07,0,0
39.44,2.66,17,1,805,734,3,19,6,1,0,Multiplayer,2,3,Morning,22,0.09,1,5,2,PC,Monaco,52,Female,12.1,Armor,5,6,0.83,6,61.15,0,0
53.32,1.59,14,2,566,367,9,47,0,4,3,Singleplayer,4,7,Night,3,0.04,1,6,2,Tablet,Monaco,23,Male,86.05,Boost,8,4,0.63,7,56.17,0,1
34.28,2.24,10,2,547,282,0,38,0,3,0,Singleplayer,1,18,Evening,14,0.09,2,9,2,Console,Palau,47,Female,1.79,Potion,2,3,0.87,0,29.07,0,0
39.17,2.13,16,5,612,281,1,32,5,4,0,Singleplayer,3,10,Afternoon,29,0.02,3,0,0,Tablet,Jordan,36,Male,84.54,Armor,4,1,0.6,18,53.68,0,1
56.14,2.22,20,4,760,672,2,21,5,0,3,Singleplayer,3,19,Night,22,0.08,3,1,7,PC,Slovakia (Slovak Republic),18,Male,99.34,Potion,7,7,0.91,1,19.2,0,1
56.56,1.87,7,14,423,477,4,15,0,4,1,Multiplayer,0,8,Evening,4,0.06,4,4,2,Smartphone,Uzbekistan,39,Female,2.86,Weapon,7,2,0.51,7,98.54,0,0
42.98,1.46,16,5,142,482,1,6,5,4,3,Singleplayer,0,5,Evening,30,0.07,1,1,5,Console,United States Minor Outlying Islands,21,Female,0.12,Potion,7,4,0.53,0,74.64,0,1
43.21,2.42,9,8,163,77,9,16,2,1,4,Multiplayer,0,8,Afternoon,20,0.05,0,0,3,Tablet,Burundi,40,Female,55.13,Armor,4,9,0.9,3,42.9,0,1
37.79,2.19,12,3,257,277,2,15,8,4,4,Multiplayer,2,12,Evening,10,0.03,1,2,7,Console,Saint Pierre and Miquelon,23,Female,70.75,Boost,5,5,0.59,2,3.38,0,1
58.94,2.33,8,14,304,481,0,49,7,2,4,Singleplayer,1,14,Afternoon,25,0.02,3,4,0,Console,Aruba,30,Male,61.5,Armor,5,0,0.69,1,69.99,0,1
55.69,2.0,15,5,789,208,1,32,1,3,1,Multiplayer,0,8,Morning,13,0.06,2,2,6,Tablet,Cook Islands,31,Male,18.02,Weapon,6,0,0.51,7,91.63,0,0
59.25,1.53,7,12,641,159,4,49,1,1,2,Singleplayer,0,0,Morning,29,0.05,3,4,0,Tablet,Trinidad and Tobago,36,Male,24.89,Weapon,0,3,0.54,16,86.13,0,0
28.27,1.79,17,2,572,330,5,49,1,1,1,Singleplayer,4,14,Evening,26,0.01,2,9,2,Smartphone,Saint Martin,40,Female,46.81,Boost,2,3,0.77,15,59.83,0,0
37.31,1.51,14,13,853,276,0,9,4,4,3,Singleplayer,3,3,Morning,12,0.03,4,0,6,Console,Philippines,29,Male,37.42,Potion,7,7,1.0,6,82.94,0,1
31.71,2.36,20,2,809,713,9,29,0,4,0,Singleplayer,3,10,Morning,19,0.01,3,8,7,PC,Mexico,23,Male,60.27,Weapon,8,5,0.62,16,78.51,0,1
48.74,2.27,12,5,774,198,7,45,8,3,0,Multiplayer,2,1,Afternoon,4,0.07,1,2,7,Console,United States of America,38,Male,22.32,Armor,3,4,0.57,11,68.79,0,0
52.6,2.2,17,9,200,406,7,30,2,1,0,Multiplayer,0,17,Evening,27,0.05,0,3,5,PC,Egypt,38,Male,52.36,Weapon,7,7,0.66,8,0.7,1,1
27.95,1.21,19,10,218,326,4,0,3,4,2,Singleplayer,4,8,Morning,3,0.1,1,9,5,Smartphone,Montenegro,59,Female,40.86,Armor,0,9,0.87,12,70.6,0,0
43.02,2.01,12,6,106,255,2,4,2,1,1,Multiplayer,0,6,Evening,26,0.07,0,2,1,Tablet,Slovenia,33,Female,71.39,Weapon,1,2,0.55,6,73.02,1,1
44.42,2.02,7,12,954,601,0,4,0,2,2,Multiplayer,0,17,Afternoon,8,0.0,0,4,1,PC,Greece,37,Female,83.56,Potion,3,6,1.0,19,35.12,0,1
55.02,2.05,8,3,794,89,0,45,5,1,4,Singleplayer,1,17,Afternoon,12,0.05,1,6,1,PC,Gambia,47,Male,18.88,Potion,2,6,0.74,3,31.3,0,1
54.63,1.23,16,5,768,386,0,13,1,0,3,Multiplayer,1,3,Afternoon,12,0.09,0,6,1,Smartphone,Rwanda,29,Male,7.4,Armor,7,9,0.73,6,13.95,0,1
61.95,2.58,7,7,838,397,9,2,3,1,2,Multiplayer,0,4,Evening,24,0.02,3,8,2,Smartphone,Solomon Islands,27,Female,50.69,Boost,8,7,0.65,3,80.67,0,1
55.36,2.24,8,1,329,550,2,48,8,3,3,Singleplayer,4,11,Evening,22,0.01,3,0,6,Tablet,Wallis and Futuna,40,Male,49.51,Potion,9,8,0.66,6,47.21,0,1
37.43,2.38,15,9,503,641,3,49,0,1,0,Singleplayer,4,18,Afternoon,9,0.07,1,1,7,Tablet,Chad,57,Male,84.04,Potion,3,1,0.72,15,87.73,0,1
54.89,2.07,12,10,949,290,8,32,7,1,0,Multiplayer,1,8,Afternoon,29,0.07,4,0,3,Smartphone,Cape Verde,56,Male,25.39,Boost,6,9,0.79,18,90.02,1,0
37.38,2.63,15,3,629,624,8,26,1,1,4,Singleplayer,2,2,Morning,28,0.02,4,3,3,PC,Uzbekistan,45,Female,66.34,Boost,3,2,0.66,9,32.09,0,1
24.77,1.97,17,8,953,583,0,47,0,0,4,Singleplayer,2,13,Night,27,0.09,1,7,4,PC,Venezuela,28,Female,90.41,Boost,3,6,0.79,17,44.27,0,1
41.46,1.56,9,5,117,652,7,5,0,0,1,Singleplayer,4,2,Night,16,0.1,0,9,9,PC,Aruba,26,Female,12.0,Armor,8,6,0.68,15,49.23,0,0
54.65,1.75,19,2,525,598,6,46,0,4,1,Singleplayer,2,5,Night,3,0.07,0,9,4,Tablet,Cote d'Ivoire,59,Male,1.19,Potion,9,7,0.7,10,12.28,0,0
30.74,1.59,9,4,882,124,2,19,4,2,4,Singleplayer,2,7,Night,15,0.0,1,5,3,Tablet,Canada,55,Female,36.42,Weapon,6,5,0.98,7,10.05,0,1
44.11,1.85,7,7,667,598,4,43,6,2,3,Singleplayer,2,9,Evening,25,0.08,2,5,1,Tablet,Svalbard & Jan Mayen Islands,19,Male,90.87,Weapon,4,9,0.65,15,97.78,0,1
41.4,1.5,9,1,708,625,9,15,4,2,4,Multiplayer,2,14,Evening,26,0.03,4,2,8,Console,Norfolk Island,19,Female,57.26,Potion,7,8,0.97,18,64.35,0,1
58.45,1.26,14,7,912,639,8,44,7,2,0,Singleplayer,1,1,Afternoon,30,0.05,1,2,1,PC,Papua New Guinea,31,Female,58.48,Armor,0,4,0.98,19,96.91,0,1
48.85,2.07,9,2,280,355,4,3,6,4,0,Singleplayer,4,11,Night,19,0.0,0,1,2,Tablet,Honduras,33,Female,58.47,Potion,6,2,0.83,0,12.21,0,1
25.13,1.65,19,7,216,83,0,31,7,0,3,Multiplayer,2,19,Afternoon,27,0.07,0,0,6,PC,Bangladesh,53,Female,4.99,Boost,7,0,0.72,16,34.89,0,1
50.89,1.19,13,8,124,397,2,22,3,2,2,Multiplayer,2,16,Evening,4,0.09,4,9,4,Tablet,Papua New Guinea,36,Female,57.04,Weapon,6,1,0.79,13,36.8,0,1
39.65,2.07,9,1,914,591,3,34,1,0,4,Multiplayer,3,14,Evening,7,0.03,0,1,9,Smartphone,Brunei Darussalam,48,Male,81.9,Armor,5,5,0.67,5,36.68,0,1
32.3,1.55,15,8,909,297,3,1,5,4,1,Singleplayer,2,15,Night,23,0.1,4,5,0,Console,Malaysia,45,Male,54.47,Armor,7,0,0.59,15,52.98,0,1
42.17,1.45,18,12,479,380,5,45,2,2,2,Singleplayer,1,10,Afternoon,10,0.02,2,2,7,Tablet,Palestinian Territory,28,Female,85.34,Armor,2,4,0.66,4,12.73,0,1
41.33,2.23,8,14,704,212,9,26,0,0,3,Singleplayer,2,15,Evening,30,0.02,3,4,6,Console,Holy See (Vatican City State),48,Male,46.22,Boost,6,1,0.99,8,89.19,0,1
60.96,1.7,8,10,360,581,2,37,7,3,1,Singleplayer,0,18,Evening,1,0.08,3,1,0,Smartphone,Japan,37,Male,26.71,Potion,4,1,0.6,17,69.56,0,0
37.79,2.67,12,14,981,149,1,48,9,3,2,Singleplayer,0,16,Morning,14,0.09,3,3,2,Tablet,Korea,59,Male,36.27,Potion,5,7,0.96,19,99.9,0,0
42.84,1.74,13,1,748,420,5,27,9,4,2,Multiplayer,3,11,Morning,21,0.02,3,5,6,Console,Northern Mariana Islands,49,Male,85.43,Boost,0,6,0.59,11,45.17,0,1
32.98,1.17,15,5,515,451,7,7,0,1,2,Multiplayer,4,13,Afternoon,21,0.02,0,4,5,Smartphone,Australia,18,Female,21.86,Potion,8,4,0.58,15,6.8,0,0
46.05,2.38,12,13,468,747,3,28,1,2,1,Multiplayer,4,10,Night,27,0.05,4,6,6,Smartphone,Liechtenstein,36,Male,90.7,Potion,3,7,0.83,13,9.11,1,1
46.69,2.04,18,11,349,337,5,2,8,4,3,Multiplayer,0,8,Evening,8,0.01,2,0,7,Console,Lao People's Democratic Republic,35,Male,60.82,Boost,6,1,0.78,12,77.63,0,1
